metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_acf_sq_r_sec_der_nrmse,87.553253,22.777979,131.637274,85.356536,79.966999,70.154919,70.650537
B_roll_vol_hist_funct,335.232733,41.339454,279.506152,333.573468,311.091651,348.333628,403.658767
B_roll_vol_hist_der,3.364376,0.366282,2.946798,3.242355,3.281516,3.300798,4.050412
B_roll_vol_hist_sec_der,3.229711,0.296091,2.770795,3.336380,3.687575,3.152933,3.200871
B_roll_vol_hist_funct_pct,54.508531,2.433293,50.752344,53.478063,54.170647,56.299712,57.841890
B_roll_vol_hist_der_pct,165.749071,7.213306,162.204731,168.596874,158.067947,161.411639,178.464165
B_roll_vol_hist_sec_der_pct,281.484386,24.227835,296.554084,285.992467,316.261234,253.643980,254.970166
B_roll_vol_hist_funct_nrmse,20.681082,1.268157,18.919545,20.668586,19.959938,21.120914,22.736427
B_roll_vol_hist_der_nrmse,34.327287,1.827604,32.171928,33.746768,33.949948,34.049548,37.718244
B_roll_vol_hist_sec_der_nrmse,35.026558,1.611725,32.477091,35.637946,37.466692,34.644341,34.906718
B_tail_surv_funct,0.005121,0.000834,0.004238,0.004924,0.004559,0.005239,0.006647
B_tail_surv_der,0.000005,0.000001,0.000004,0.000005,0.000005,0.000005,0.000007
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_funct_pct,22.337604,1.373981,20.564232,22.001120,21.889152,22.453256,24.780259
B_tail_surv_der_pct,19.234566,1.574179,17.628652,18.916228,18.024453,19.510738,22.092757
B_tail_surv_sec_der_pct,15218.324907,753.269545,15627.235424,15889.873615,15884.032903,13990.859831,14699.622764
B_tail_surv_funct_nrmse,7.206142,0.571067,6.575502,7.087904,6.820586,7.311420,8.235300
B_tail_surv_der_nrmse,237586.263414,17311.621501,217289.561337,233729.229848,227933.516509,240223.921665,268755.087710
B_tail_surv_sec_der_nrmse,24016.839903,1205.478050,25342.136209,23555.036909,24860.238716,21912.763515,24414.024166
