metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_qq_plot_funct_cvar95,0.369552,0.126686,0.229337,0.529170,0.267658,0.307539,0.514053
B_qq_plot_funct_nrmse,0.226360,0.064581,0.137168,0.294112,0.231600,0.170627,0.298291
B_qq_plot_funct_pct,1.243466,0.527550,0.491369,1.593552,1.106285,0.993856,2.032270
B_qq_plot_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_sec_der_nrmse,0.576636,0.039279,0.553382,0.560865,0.618139,0.626382,0.524411
B_qq_plot_sec_der_pct,112.300131,13.982133,128.839363,88.891474,109.669143,109.841394,124.259283
B_roll_vol_hist_der,1.268775,0.171119,1.441054,1.337098,1.419596,0.993355,1.152771
B_roll_vol_hist_der_nrmse,20.077543,1.388241,21.448359,20.660253,21.288074,17.807632,19.183398
B_roll_vol_hist_der_pct,144.095644,11.313454,135.832197,151.430317,158.495496,126.876820,147.843390
B_roll_vol_hist_funct,0.896437,0.208122,0.762796,0.955114,1.280064,0.757381,0.726832
B_roll_vol_hist_funct_cvar90,2.306257,0.360853,2.199483,2.255508,2.999018,2.122137,1.955141
B_roll_vol_hist_funct_cvar95,2.636894,0.437472,2.418940,2.575161,3.448849,2.599524,2.141996
B_roll_vol_hist_funct_nrmse,1.057199,0.117800,0.981252,1.098004,1.271136,0.977763,0.957840
B_roll_vol_hist_funct_pct,3.395374,0.531927,2.758859,4.267530,2.962006,3.350070,3.638405
B_roll_vol_hist_sec_der,3.729865,0.623528,4.305811,3.818919,4.342914,2.637100,3.544582
B_roll_vol_hist_sec_der_nrmse,40.067430,3.498078,43.213680,40.697149,43.399465,33.818711,39.208143
B_roll_vol_hist_sec_der_pct,353.726939,42.263075,423.528673,347.640429,305.799478,317.550186,374.115928
B_tail_surv_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_der_nrmse,10699.260920,787.310385,10129.350010,10767.585127,12177.572831,9979.144790,10442.651840
B_tail_surv_der_pct,1.593076,0.141200,1.518330,1.545900,1.862569,1.454639,1.583943
B_tail_surv_funct,0.000003,0.000002,0.000000,0.000002,0.000007,0.000001,0.000003
B_tail_surv_funct_cvar90,0.223073,0.098114,0.104623,0.182470,0.379910,0.161521,0.286841
B_tail_surv_funct_cvar95,0.230210,0.099208,0.110798,0.187188,0.388241,0.168702,0.296122
B_tail_surv_funct_nrmse,0.144935,0.072228,0.058243,0.128027,0.266505,0.095069,0.176830
B_tail_surv_funct_pct,0.613678,0.211902,0.247368,0.747879,0.791527,0.500777,0.780837
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_sec_der_nrmse,14526.163413,651.645776,13796.147271,15028.183378,15535.435266,14220.490168,14050.560985
B_tail_surv_sec_der_pct,20024.860793,1103.244831,18474.166149,20768.155183,21664.249959,19826.703145,19391.029530
