metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
B_qq_plot_der_pct,3.078961,0.315505,3.632965,2.975946,2.756971,2.829816,3.199106
B_qq_plot_sec_der_pct,75.749468,9.013544,74.301478,69.354722,78.719874,91.272597,65.098668
B_qq_plot_funct_nrmse,0.614226,0.080992,0.757071,0.606375,0.579422,0.508897,0.619367
B_qq_plot_der_nrmse,0.915592,0.151688,1.216137,0.863466,0.815892,0.818842,0.863623
B_qq_plot_sec_der_nrmse,1.075824,0.151812,1.373604,0.965232,1.052841,1.006396,0.981047
B_qq_plot_funct_cvar90,0.591340,0.060088,0.699388,0.561218,0.517485,0.587275,0.591335
B_qq_plot_funct_cvar95,0.801387,0.095228,0.973680,0.775340,0.688308,0.813451,0.756157
B_acf_abs_r_funct,0.000132,0.000033,0.000185,0.000111,0.000093,0.000117,0.000156
B_acf_abs_r_der,0.000005,0.000002,0.000005,0.000003,0.000007,0.000007,0.000003
B_acf_abs_r_sec_der,0.000015,0.000006,0.000017,0.000007,0.000021,0.000019,0.000010
B_acf_abs_r_funct_pct,36.727207,6.242040,46.343626,32.940848,29.606761,33.102155,41.642646
B_acf_abs_r_der_pct,123.397912,19.228491,122.664394,114.244214,120.546818,158.707395,100.826739
B_acf_abs_r_sec_der_pct,165.600238,28.766106,222.152314,150.097990,155.356951,142.465832,157.928102
B_acf_abs_r_funct_nrmse,30.120588,3.761024,35.867033,27.806157,25.450001,28.530025,32.949722
B_acf_abs_r_der_nrmse,48.595420,8.345089,49.752646,38.138761,58.441525,56.701418,39.942752
B_acf_abs_r_sec_der_nrmse,68.786252,13.992464,74.757850,48.010982,84.631296,79.668762,56.862369
B_acf_abs_r_funct_cvar90,46.824354,5.218938,54.346380,43.296270,39.316522,47.061920,50.100681
B_acf_abs_r_funct_cvar95,47.958917,5.549765,55.865210,44.196920,39.672828,49.805222,50.254402
B_acf_sq_r_funct,0.000055,0.000018,0.000085,0.000046,0.000036,0.000042,0.000065
B_acf_sq_r_der,0.000005,0.000001,0.000005,0.000005,0.000007,0.000006,0.000004
B_acf_sq_r_sec_der,0.000016,0.000003,0.000015,0.000013,0.000021,0.000018,0.000013
B_acf_sq_r_funct_pct,26.210086,6.109969,36.778839,22.848621,20.963388,21.093921,29.365659
B_acf_sq_r_der_pct,535.491056,320.773285,160.137605,387.959768,1080.179170,690.268230,358.910504
B_acf_sq_r_sec_der_pct,483.174449,215.992096,656.505190,326.175285,649.748123,650.658776,132.784871
B_acf_sq_r_funct_nrmse,21.194558,3.446485,26.825489,19.656121,17.327143,18.808818,23.355219
B_acf_sq_r_der_nrmse,40.317628,4.147917,38.236362,37.876568,46.449453,43.804798,35.220961
B_acf_sq_r_sec_der_nrmse,55.135244,5.620096,52.932742,49.261249,64.092076,59.051695,50.338459
B_acf_sq_r_funct_cvar90,35.773287,4.878601,44.432015,33.547944,30.014488,33.749765,37.122222
B_acf_sq_r_funct_cvar95,36.913558,5.102245,46.563269,33.682588,32.437898,34.410826,37.473206
B_roll_vol_hist_funct,10.043612,2.607139,14.628088,7.717440,7.568643,9.312775,10.991113
B_roll_vol_hist_der,0.903688,0.122168,1.143216,0.882815,0.824276,0.854253,0.813881
B_roll_vol_hist_sec_der,2.525806,0.312586,3.092300,2.591789,2.393164,2.377788,2.173987
B_roll_vol_hist_funct_pct,6.960610,1.556029,9.839164,5.756840,5.459013,6.649060,7.098974
B_roll_vol_hist_der_pct,113.317452,13.162303,97.649782,116.974998,135.679700,113.324256,102.958523
B_roll_vol_hist_sec_der_pct,273.970789,38.166097,321.484481,289.086546,228.196369,301.319484,229.767067
B_roll_vol_hist_funct_nrmse,3.558108,0.449672,4.328215,3.143776,3.113322,3.453461,3.751767
B_roll_vol_hist_der_nrmse,17.778471,1.156370,20.038534,17.609081,17.015240,17.321889,16.907611
B_roll_vol_hist_sec_der_nrmse,30.951278,1.876018,34.309605,31.410493,30.182915,30.085793,28.767583
B_roll_vol_hist_funct_cvar90,7.882833,0.774143,9.268746,7.274090,7.320898,7.347297,8.203134
B_roll_vol_hist_funct_cvar95,8.408858,0.811727,9.844174,7.782384,7.827836,7.805886,8.784010
B_tail_surv_funct,0.000078,0.000025,0.000115,0.000076,0.000075,0.000037,0.000086
B_tail_surv_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_funct_pct,1.782285,0.335365,2.374946,1.759590,1.572675,1.376582,1.827634
B_tail_surv_der_pct,3.029871,0.364309,3.662710,2.920153,2.746285,2.643670,3.176535
B_tail_surv_sec_der_pct,12487.328608,904.127158,13109.650887,13263.899760,13234.884386,11756.463514,11071.744491
B_tail_surv_funct_nrmse,0.877921,0.152452,1.082480,0.882489,0.876246,0.611681,0.936709
B_tail_surv_der_nrmse,37383.885907,3826.908239,43969.122742,36074.142493,34529.323561,33252.257797,39094.582943
B_tail_surv_sec_der_nrmse,19711.557116,1332.685541,20730.961848,20835.931353,20820.582339,18253.300527,17917.009514
B_tail_surv_funct_cvar90,1.335381,0.210971,1.635634,1.328599,1.311210,0.982213,1.419251
B_tail_surv_funct_cvar95,1.345824,0.206879,1.645216,1.334783,1.321268,1.003165,1.424688
