metric,mean,std,seed_0,seed_1,seed_2,seed_3,seed_4
A27_logreturn_std_error,0.002667,0.000089,0.002621,0.002708,0.002587,0.002595,0.002822
A28_kurtosis_ratio,0.870583,0.030430,0.825705,0.862590,0.900410,0.908532,0.855676
A29_sigma_mean_error,0.040782,0.001489,0.040172,0.041396,0.039409,0.039528,0.043405
A30_vol_path_rmse,1.134396,0.130280,1.160224,1.261178,0.940097,1.276694,1.033788
A31_rolling_vol_ks,0.220197,0.008329,0.216628,0.221684,0.213060,0.213888,0.235727
A32_vol_of_vol_error,0.001048,0.000021,0.001016,0.001053,0.001060,0.001034,0.001078
A33_sigma_corr,0.003948,0.003596,0.000919,0.006939,0.005420,-0.001423,0.007886
A34_sigma_rmse,0.099168,0.000644,0.099319,0.099205,0.098142,0.099020,0.100154
B_log_ret_hist_funct,13.388275,1.486209,13.058162,13.870264,11.717693,12.309327,15.985932
B_log_ret_hist_der,0.277485,0.024010,0.269359,0.287461,0.274979,0.241000,0.314625
B_log_ret_hist_sec_der,0.265264,0.066632,0.235114,0.267458,0.390347,0.195224,0.238175
B_log_ret_hist_funct_pct,34.763971,1.052346,34.290492,35.178376,33.863700,33.852495,36.634792
B_log_ret_hist_der_pct,57.343711,2.951772,57.286636,59.718216,56.391999,52.413210,60.908493
B_log_ret_hist_sec_der_pct,427.091610,160.757805,422.872623,427.158072,285.426657,721.920635,278.080061
B_log_ret_hist_funct_nrmse,9.998409,0.546727,9.889126,10.191996,9.367807,9.601388,10.941727
B_log_ret_hist_der_nrmse,28.589816,1.239790,28.194551,29.126578,28.487164,26.669110,30.471678
B_log_ret_hist_sec_der_nrmse,42.282377,5.093993,40.094879,42.763931,51.662482,36.535576,40.355018
B_qq_plot_funct,0.000007,0.000000,0.000007,0.000007,0.000007,0.000007,0.000008
B_qq_plot_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_qq_plot_funct_pct,23.149301,0.989679,22.728573,23.235586,23.098398,21.819473,24.864478
B_qq_plot_der_pct,20.847665,0.726336,20.553275,21.166317,20.151963,20.250595,22.116176
B_qq_plot_sec_der_pct,44.539455,3.119156,46.972596,40.813000,42.324680,43.311849,49.275148
B_qq_plot_funct_nrmse,7.188178,0.237012,7.077433,7.296367,6.977455,6.986796,7.602840
B_qq_plot_der_nrmse,3.457836,0.117243,3.317705,3.594898,3.339866,3.451035,3.585678
B_qq_plot_sec_der_nrmse,2.586220,0.189960,2.429894,2.798654,2.301834,2.744671,2.656049
B_acf_abs_r_funct,0.000057,0.000032,0.000037,0.000057,0.000025,0.000049,0.000118
B_acf_abs_r_der,0.000013,0.000005,0.000013,0.000011,0.000008,0.000010,0.000022
B_acf_abs_r_sec_der,0.000020,0.000011,0.000015,0.000021,0.000009,0.000015,0.000042
B_acf_abs_r_funct_pct,19.222642,8.293588,11.920422,22.616917,16.101401,11.677677,33.796793
B_acf_abs_r_der_pct,187.494388,37.568273,185.858627,203.253883,141.122581,158.145769,249.091080
B_acf_abs_r_sec_der_pct,245.618907,59.602842,303.839183,225.596568,170.480158,202.267570,325.911057
B_acf_abs_r_funct_nrmse,19.330659,5.195633,16.166213,19.903708,13.313729,18.566496,28.703146
B_acf_abs_r_der_nrmse,77.495234,14.074210,77.881581,74.382784,61.908195,69.770768,103.532845
B_acf_abs_r_sec_der_nrmse,79.996636,21.445792,70.739444,84.067802,55.523768,70.757496,118.894668
B_acf_sq_r_funct,0.000052,0.000026,0.000038,0.000052,0.000023,0.000048,0.000101
B_acf_sq_r_der,0.000011,0.000003,0.000012,0.000010,0.000008,0.000009,0.000016
B_acf_sq_r_sec_der,0.000018,0.000006,0.000016,0.000020,0.000010,0.000015,0.000028
B_acf_sq_r_funct_pct,21.697785,10.640573,14.019345,27.950270,13.067270,13.630125,39.821914
B_acf_sq_r_der_pct,605.014344,187.155262,649.803275,703.562143,590.865761,262.146329,818.694211
B_acf_sq_r_sec_der_pct,460.595258,111.144662,592.344387,452.654554,277.123497,423.707185,557.146668
B_acf_sq_r_funct_nrmse,20.427784,5.059899,17.809837,20.991765,13.870079,20.219352,29.247889
B_acf_sq_r_der_nrmse,58.633900,7.237607,61.572533,55.264850,50.551819,54.512281,71.268018
B_acf_sq_r_sec_der_nrmse,57.373341,9.843213,55.106410,61.396933,43.706593,53.194016,73.462753
B_roll_vol_hist_funct,465.392316,37.117206,449.341640,466.903549,439.176449,435.219218,536.320725
B_roll_vol_hist_der,4.341393,0.228426,4.299940,4.216194,4.344593,4.083908,4.762332
B_roll_vol_hist_sec_der,2.816858,0.328406,3.373536,2.723538,2.348511,2.793943,2.844762
B_roll_vol_hist_funct_pct,61.250697,2.347747,60.308126,62.042350,58.550086,59.966711,65.386214
B_roll_vol_hist_der_pct,176.512650,8.330056,170.496593,178.669657,191.467273,174.198048,167.731681
B_roll_vol_hist_sec_der_pct,234.035995,34.809773,262.284145,271.564740,218.579074,174.617647,243.134370
B_roll_vol_hist_funct_nrmse,24.394615,0.952279,23.988514,24.452800,23.715623,23.608535,26.207603
B_roll_vol_hist_der_nrmse,39.036377,1.015699,38.862711,38.482403,39.063977,37.873883,40.898909
B_roll_vol_hist_sec_der_nrmse,32.690995,1.896045,35.835838,32.198947,29.900001,32.612467,32.907725
B_tail_surv_funct,0.005874,0.000554,0.005722,0.006075,0.005264,0.005467,0.006840
B_tail_surv_der,0.000006,0.000001,0.000006,0.000006,0.000006,0.000006,0.000007
B_tail_surv_sec_der,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
B_tail_surv_funct_pct,24.438076,0.869948,24.118995,24.814774,23.550057,23.756241,25.950312
B_tail_surv_der_pct,20.908470,0.928906,20.621119,21.244495,19.973310,20.157685,22.545738
B_tail_surv_sec_der_pct,12993839.102362,543234.596622,12397603.172583,13291437.964170,13445565.162412,12278670.219359,13555918.993288
B_tail_surv_funct_nrmse,7.733049,0.359810,7.640721,7.873060,7.328837,7.468457,8.354171
B_tail_surv_der_nrmse,261165.396105,10273.547724,257673.731167,265239.601926,250765.522399,252986.078484,279162.046549
B_tail_surv_sec_der_nrmse,24495.180771,808.747872,23020.454952,25347.515068,24904.921960,24302.693550,24900.318324
